catcherid,balls,strikes,is_lhb,is_lhp,is_strike,is_swing,is_miss,is_ballinplay,px,pz,SpinRate,InducedVerticalBreak,HorizontalBreak,Pitch_Type
4,1,0,0,0,1,1,1,0,0.165,1.241,1992.016076,12.38919008,11.42442925,Changeup
1,2,1,0,0,0,1,0,1,-0.321,2.554,2173.891477,11.40586536,15.54695934,TwoSeam Fastball
4,1,1,0,0,1,1,0,0,0.03,3.142,2387.859337,17.50170839,9.203676529,FourSeam Fastball
1,0,0,1,0,1,0,0,0,0.247,2.743,2327.379514,-1.619525144,-8.0050264,Curveball
1,0,1,1,0,0,0,0,0,0.439,1.55,1745.480466,6.87282007,17.09670681,Changeup
4,1,2,0,0,0,0,0,0,-0.887,3.268,2411.001916,18.31703699,8.372649498,FourSeam Fastball
4,2,2,0,0,0,1,0,1,1.074,1.892,1926.988854,10.93446386,15.05207569,Changeup
1,1,1,1,0,1,1,1,0,0.48,0.935,1780.989865,6.141441992,16.78717846,Changeup
4,0,0,1,0,0,0,0,0,-1.291,3.507,2427.293419,17.1535486,9.840723343,FourSeam Fastball
1,1,2,1,0,1,1,0,0,-1.059,2.616,2152.661984,3.901592186,-5.78282696,Slider
1,1,2,1,0,1,1,0,0,-0.05,3.441,2099.834836,11.16445606,14.87557739,TwoSeam Fastball
4,1,0,1,0,0,0,0,0,-1.386,3.455,2457.567834,17.12906015,8.248779602,FourSeam Fastball
4,2,0,1,0,0,0,0,0,-1.749,2.604,2339.085412,17.86367929,9.022777863,FourSeam Fastball
1,1,2,1,0,0,0,0,0,-0.807,1.098,2146.318234,11.8149287,12.96780914,TwoSeam Fastball
1,2,2,1,0,1,1,1,0,0.674,1.284,1702.273679,6.353805235,16.77996296,Changeup
4,3,0,1,0,0,0,0,0,0.147,1.356,2347.428673,17.90087068,11.51041252,FourSeam Fastball
3,0,0,0,0,1,0,0,0,-0.602,2.792,2249.081038,15.58392383,-1.258477956,FourSeam Fastball
1,0,0,1,0,0,0,0,0,0.33,0.907,2084.293576,12.30276172,10.84170765,TwoSeam Fastball
4,0,0,0,0,0,1,0,1,-0.857,1.396,2109.438927,11.28713071,2.591356106,Cut Fastball
3,0,1,0,0,1,1,1,0,-0.353,1.497,2374.067122,-11.87409638,-11.72287121,Curveball
1,1,0,1,0,1,1,0,0,-0.265,2.208,2150.752805,11.90410011,11.10271496,TwoSeam Fastball
3,0,2,0,0,0,0,0,0,0.514,0.01,1652.668318,1.118113294,12.60134181,Changeup
1,1,1,1,0,0,0,0,0,1.759,3.533,2103.607541,11.01473396,13.74346489,TwoSeam Fastball
3,1,2,0,0,0,0,0,0,-1.785,-0.414,2531.257551,-3.392624125,-8.68471089,Slider
1,2,1,1,0,1,1,0,0,0.377,2.292,2156.571652,12.04793518,15.26719421,TwoSeam Fastball
3,2,2,0,0,1,1,0,0,0.157,2.41,2523.396711,-1.689936265,-7.409833342,Slider
1,2,2,1,0,1,1,0,0,-1.227,1.858,2076.476438,6.108923128,-4.099646151,Slider
3,2,2,0,0,0,0,0,0,-1.623,1.529,2375.698469,16.24893619,-0.911108047,FourSeam Fastball
1,2,2,1,0,0,0,0,0,-1.622,1.178,2135.014768,8.258910825,-1.688257635,Slider
1,3,2,1,0,1,1,1,0,0.178,2.882,2156.722775,12.6050555,14.60862774,TwoSeam Fastball
3,3,2,0,0,1,1,0,0,0.094,0.901,2390.822004,-12.80638169,-8.786091238,Curveball
3,3,2,0,0,1,1,0,0,-0.379,2.247,2430.078108,7.669470802,-6.574862868,Slider
3,3,2,0,0,1,1,0,0,0.922,2.119,1685.146467,3.364766851,9.905608743,Changeup
3,3,2,0,0,0,1,0,1,0.347,1.939,2288.467756,10.37106468,13.54974422,TwoSeam Fastball
3,0,0,0,0,1,1,0,0,-0.027,2.599,2276.569807,-11.74317215,-12.80326691,Curveball
3,0,1,0,0,0,0,0,0,1.075,1.976,2266.701399,12.07466842,11.30058727,TwoSeam Fastball
3,1,1,0,0,1,0,0,0,0.562,1.689,1616.618025,2.982352987,6.176292032,Changeup
4,0,0,1,0,1,1,1,0,-0.318,2.84,2301.512414,16.31937921,9.831180878,FourSeam Fastball
3,1,2,0,0,1,1,0,0,-1.645,2.148,2218.8076,-15.38398121,-13.19231167,Curveball
4,0,1,1,0,1,0,0,0,-0.72,1.918,2329.858117,17.10247934,10.48175365,FourSeam Fastball
3,1,2,0,0,0,0,0,0,0.02,4.095,2308.048323,15.0288253,0.187698088,FourSeam Fastball
4,0,2,1,0,0,1,0,1,-1.019,1.163,2629.425255,-12.66326582,-10.96173923,Curveball
3,2,2,0,0,0,0,0,0,0.528,0.313,1637.086653,0.810812727,8.677253336,Changeup
4,0,0,0,0,0,0,0,0,-0.399,0.973,2146.287804,11.23509347,1.528633662,Cut Fastball
3,3,2,0,0,1,1,0,0,-0.08,2.689,1620.848005,-1.043653652,8.478039354,Changeup
3,3,2,0,0,0,1,0,1,-0.422,1.904,2393.532942,16.99215747,1.684644431,FourSeam Fastball
4,1,0,0,0,0,0,0,0,-0.915,1.623,2409.076378,15.97888792,10.3373769,FourSeam Fastball
3,0,0,0,0,0,0,0,0,0.806,1.615,2536.989485,-2.857614502,-7.423002154,Slider
4,2,0,0,0,1,1,0,0,-1.062,1.563,2063.087853,4.758794665,0.625967152,Cut Fastball
3,1,0,0,0,0,1,0,1,0.886,3.19,2433.336897,14.45365669,12.80669174,TwoSeam Fastball
4,2,1,0,0,0,1,0,1,-0.077,2.181,2292.3359,16.74251115,9.173663445,FourSeam Fastball
4,0,0,0,0,1,1,0,0,-0.623,3.322,2010.547936,6.674439311,-4.330330066,Cut Fastball
4,0,1,0,0,0,0,0,0,-1.686,1.675,2109.496056,5.160992503,-2.746694736,Cut Fastball
4,1,1,0,0,0,1,0,1,-0.088,2.729,2346.797326,15.08804071,13.06349499,FourSeam Fastball
4,0,0,1,0,1,1,0,0,0.495,2.385,1986.833336,11.43593919,16.37441666,Changeup
4,0,1,1,0,1,0,0,0,0.528,3.342,2357.49215,18.07127321,9.62738926,FourSeam Fastball
4,0,2,1,0,1,1,0,0,0.074,2.624,2400.928185,16.0890125,9.472085305,FourSeam Fastball
4,0,2,1,0,0,0,0,0,1.629,2.821,2312.207726,19.89961374,9.098980255,FourSeam Fastball
4,1,2,1,0,0,0,0,0,-0.836,4.137,2336.160851,17.01254594,8.958801575,FourSeam Fastball
4,2,2,1,0,0,0,0,0,-0.022,0.87,2347.486291,17.86196077,10.19943363,FourSeam Fastball
4,3,2,1,0,1,0,0,0,0.867,2.487,1834.570519,12.57122743,12.93447239,Changeup
3,0,0,0,0,0,0,0,0,1.215,1.808,2134.163313,11.46718456,10.28880557,TwoSeam Fastball
3,1,0,0,0,1,0,0,0,-0.595,1.288,2171.399885,18.10020877,-1.285702378,FourSeam Fastball
1,0,0,1,0,0,0,0,0,1.514,3.6,2067.93591,11.75215023,16.68698734,TwoSeam Fastball
3,1,1,0,0,0,0,0,0,-1.843,1.462,2241.034895,14.79920341,-2.177865893,FourSeam Fastball
3,2,1,0,0,0,1,0,1,-0.378,1.544,1475.827986,1.365503088,10.81600627,Changeup
1,1,0,1,0,0,0,0,0,0.838,1.327,1617.725339,6.497649362,17.09564823,Changeup
1,2,0,1,0,1,1,1,0,0.832,1.401,1626.080564,8.70810478,14.52399296,Changeup
3,0,0,1,0,1,0,0,0,0.621,2.714,2408.265608,-10.11078785,-13.91128007,Curveball
3,0,1,1,0,0,0,0,0,1.164,1.027,1640.422956,0.173072979,15.91029319,Changeup
1,2,1,1,0,1,1,1,0,0.383,2.987,2153.44592,15.19500129,4.135391653,FourSeam Fastball
1,2,2,1,0,0,0,0,0,-1.522,0.44,2058.819943,6.756653955,-2.560622275,Slider
3,1,1,1,0,1,1,1,0,-0.541,3.482,2353.409895,16.90580417,1.528923601,FourSeam Fastball
3,1,2,1,0,1,1,0,0,0.75,1.777,1631.971907,2.857055679,11.71550712,Changeup
1,3,2,1,0,0,1,0,1,0.639,1.528,2174.899533,9.189131429,14.86678833,TwoSeam Fastball
3,1,2,1,0,0,0,0,0,-0.484,0.55,2584.072248,-11.56267117,-12.46343461,Curveball
1,0,0,0,0,0,0,0,0,0.327,1.723,2263.354123,-1.86683316,-9.00975281,Curveball
1,1,0,0,0,1,1,1,0,-0.938,2.051,2018.652463,11.6036145,3.107657135,FourSeam Fastball
3,2,2,1,0,0,1,0,1,1.091,2.083,1679.000959,1.05513896,11.47939166,Changeup
3,0,0,0,0,1,0,0,0,-0.194,2.351,2346.841047,20.71019031,0.613917351,FourSeam Fastball
1,1,1,0,0,0,0,0,0,0.19,1.012,2169.293576,4.589523485,-4.989413798,Slider
1,2,1,0,0,0,0,0,0,-0.92,1.344,1526.114133,9.512297323,13.00536674,Changeup
4,0,0,0,0,1,0,0,0,-0.916,2.144,2300.342248,5.860439181,-1.806919031,Slider
3,0,1,0,0,0,1,0,1,-0.862,2.588,2376.19261,18.77214672,2.692572206,FourSeam Fastball
3,0,0,1,0,0,0,0,0,-0.684,1.503,1713.486311,1.865908399,9.333853334,Changeup
1,3,1,0,0,0,1,0,1,-0.21,2.106,2131.529172,11.01501625,13.92849296,TwoSeam Fastball
4,0,1,0,0,1,1,0,0,1.058,1.735,2206.17257,6.185588717,16.23522408,TwoSeam Fastball
1,0,0,1,0,1,0,0,0,0.283,2.228,2207.266232,1.049475243,-12.9474197,Curveball
4,0,2,0,0,1,0,0,0,-0.699,2.983,2121.085412,8.287553668,12.71991379,TwoSeam Fastball
3,1,0,1,0,0,0,0,0,-0.035,0.863,1781.100203,1.547640339,13.45290813,Changeup
4,0,0,1,0,0,0,0,0,-0.501,1.052,2198.461632,9.224609733,12.39566166,TwoSeam Fastball
3,2,0,1,0,1,0,0,0,-0.723,2.98,2279.517073,16.53884746,2.500140518,FourSeam Fastball
1,0,1,1,0,0,0,0,0,0.677,4.279,2095.652219,14.32644336,5.695074022,FourSeam Fastball
3,2,1,1,0,0,0,0,0,-0.902,2.935,2273.170393,17.92685749,3.691967577,FourSeam Fastball
4,1,0,1,0,0,1,0,1,-0.175,2.394,2063.816369,6.929570556,15.0125211,TwoSeam Fastball
1,1,1,1,0,0,0,0,0,1.524,2.226,1519.81445,10.34422081,15.91152996,Changeup
3,3,1,1,0,0,0,0,0,0.939,3.376,1845.806379,7.874982372,15.95124206,Changeup
1,2,1,1,0,0,0,0,0,0.955,1.298,2078.577268,12.0049321,15.83833545,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,-0.187,2.27,2108.3713,6.50448215,13.77798683,TwoSeam Fastball
3,0,0,0,0,1,0,0,0,-0.59,2.235,2515.432844,-12.38729714,-12.61056176,Curveball
4,0,1,0,0,0,0,0,0,-1.801,1.142,2232.730919,7.850302577,14.36795361,TwoSeam Fastball
1,3,1,1,0,0,0,0,0,0.888,1.059,2216.383176,10.53787201,16.92949528,TwoSeam Fastball
4,1,1,0,0,1,0,0,0,-0.093,1.586,2141.702599,6.936805129,15.82623894,TwoSeam Fastball
1,0,0,0,0,0,0,0,0,-0.695,1.132,2160.627561,11.01905315,14.16516536,TwoSeam Fastball
3,0,1,0,0,0,0,0,0,-1.725,2.465,2328.636213,18.96463253,-0.624392837,FourSeam Fastball
3,1,1,0,0,0,0,0,0,-1.738,2.606,2431.545881,-10.88567017,-15.28503743,Curveball
1,1,0,0,0,1,1,1,0,0.105,3.433,2155.902951,13.82191055,15.29371589,TwoSeam Fastball
4,1,2,0,0,0,0,0,0,-1.235,1.353,2463.841271,8.947363257,6.165146656,Slider
1,1,1,0,0,0,0,0,0,-0.699,1.14,2143.049924,7.091158083,-2.475263894,Slider
4,2,2,0,0,1,1,0,0,-1.264,2.019,2505.959191,8.396225333,-0.795866482,Slider
3,2,1,0,0,0,0,0,0,-1.203,1.925,2374.234846,19.65234233,-0.388578027,FourSeam Fastball
3,3,1,0,0,1,1,1,0,1.258,2.782,1697.224226,8.012680545,14.13254222,Changeup
1,2,1,0,0,0,1,0,1,0.22,2.39,2120.492795,9.887190511,17.08047718,TwoSeam Fastball
4,2,2,0,0,1,1,0,0,0.546,3.148,2088.971398,4.866828561,14.28703815,TwoSeam Fastball
4,2,2,0,0,1,1,0,0,-0.984,2.658,1929.041955,2.398254395,12.84626228,TwoSeam Fastball
3,3,2,0,0,1,1,1,0,-0.4,2.275,2422.844709,-10.19458435,-13.94112816,Curveball
4,2,2,0,0,1,1,1,0,-1.327,2.383,2304.209679,3.857783914,-0.731415741,Slider
3,0,0,1,0,1,0,0,0,-0.463,2.521,2279.829573,16.71690799,12.70789394,FourSeam Fastball
3,0,1,1,0,1,1,0,0,0.673,3.439,2229.556135,19.97931339,9.045156091,FourSeam Fastball
3,0,2,1,0,0,0,0,0,-0.219,0.344,1342.229963,-1.899258003,10.94177112,Splitter
3,1,2,1,0,0,0,0,0,1.41,4.992,2232.158674,19.10823299,6.542295069,FourSeam Fastball
3,2,2,1,0,0,0,0,0,0.728,0.905,1016.776228,0.173910215,8.970210642,Splitter
3,3,2,1,0,1,1,1,0,0.32,1.441,1003.224226,-3.607157692,6.903237909,Splitter
3,0,0,0,0,0,0,0,0,-0.785,1.202,1084.072248,-1.300132021,6.524934381,Splitter
3,1,0,0,0,0,0,0,0,-0.498,3.242,2194.429914,16.90049602,7.589329332,FourSeam Fastball
3,2,0,0,0,0,1,0,1,-0.49,1.56,2195.862043,14.69025756,11.09403095,FourSeam Fastball
3,0,0,0,0,0,1,0,1,0.928,2.924,990.4283886,0.708325341,8.831831545,Splitter
4,0,0,1,1,1,1,0,0,-0.427,2.942,2293.646447,4.747940421,-17.50915688,FourSeam Fastball
4,0,1,1,1,1,0,0,0,0.247,1.715,2158.961632,4.971707702,1.573627539,Slider
4,0,2,1,1,0,0,0,0,1.292,2.128,2286.230675,4.169498563,-0.129990466,Slider
4,1,2,1,1,0,1,0,1,0.429,1.846,2196.489709,2.37622261,-16.25266808,FourSeam Fastball
1,0,0,1,0,1,0,0,0,0.317,2.647,3165.827512,-10.9837373,-12.92553097,Curveball
4,0,0,0,1,1,0,0,0,0.259,1.678,2053.471398,-5.36926949,-13.83807819,TwoSeam Fastball
1,0,1,1,0,0,0,0,0,-1.275,1.027,3162.949094,-18.88468582,-10.37476212,Curveball
4,0,1,0,1,1,1,0,0,-0.474,2.33,2068.422326,-4.833658814,-13.61741608,TwoSeam Fastball
1,1,1,1,0,0,1,0,1,0.507,1.435,1844.847898,5.874344518,17.96052974,Changeup
1,0,0,0,0,0,0,0,0,-1.39,2.202,2422.962277,12.95364349,8.249042928,FourSeam Fastball
4,0,2,0,1,0,0,0,0,-2.561,1.852,1985.256188,-6.764564157,-8.284103088,TwoSeam Fastball
4,1,2,0,1,1,1,0,0,0.16,1.557,2337.553918,5.008890986,3.584075041,Slider
1,1,0,0,0,1,0,0,0,-0.278,3.02,3196.253049,-12.86608441,-13.4371267,Curveball
1,1,1,0,0,1,1,0,0,1.298,1.977,2309.54382,11.90808647,20.00550312,TwoSeam Fastball
4,1,2,0,1,1,1,0,0,-0.122,2.085,2286.715294,4.307357669,-16.94477241,FourSeam Fastball
4,1,2,0,1,0,1,0,1,0.266,2.316,2047.817345,-4.331483483,-13.52688187,TwoSeam Fastball
1,1,2,0,0,1,1,1,0,-0.678,4.266,2225.727658,16.37817352,6.566091955,FourSeam Fastball
3,0,0,0,0,1,0,0,0,0.216,2.833,2245.132063,17.78128482,5.131644815,FourSeam Fastball
1,0,0,0,0,1,1,1,0,0.112,2.476,2385.325803,6.894638708,-2.925035059,Slider
4,0,0,1,1,1,1,0,0,0.901,2.334,2141.657677,6.521323085,-1.536069445,Slider
1,0,1,0,0,0,0,0,0,0.014,3.477,2295.749875,11.29787128,17.14525074,TwoSeam Fastball
4,0,1,1,1,0,0,0,0,-0.535,1.498,2146.461877,1.199139029,-15.58554333,FourSeam Fastball
3,0,1,0,0,1,1,0,0,1.004,2.359,2098.057356,13.47144271,14.08538017,TwoSeam Fastball
3,0,2,0,0,0,1,0,1,0.592,3.76,2369.362043,17.24227192,9.551278681,FourSeam Fastball
1,1,1,0,0,1,1,0,0,0.353,2.289,3236.489377,-12.6943887,-12.05171734,Curveball
4,1,1,1,1,1,1,1,0,-0.247,1.666,2186.358117,4.70013845,-15.53248661,FourSeam Fastball
4,1,2,1,1,0,0,0,0,1.211,2.437,2293.296837,9.95934999,0.528803833,Slider
3,0,0,0,0,1,0,0,0,0.007,3.064,2255.592024,15.28591491,8.548374742,FourSeam Fastball
1,1,2,0,0,1,0,0,0,0.114,3.429,3243.417111,-14.74856312,-15.55972344,Curveball
3,0,1,0,0,1,1,0,0,1.037,2.087,2304.748518,14.79847004,14.1057249,TwoSeam Fastball
4,2,2,1,1,0,0,0,0,-0.599,4.334,2335.851769,3.445100188,-16.54246109,FourSeam Fastball
4,3,2,1,1,1,1,0,0,-0.921,1.661,2230.080041,4.038370252,-16.80290764,FourSeam Fastball
3,0,2,0,0,0,0,0,0,1.384,3.598,2301.444807,16.89009906,5.249041647,FourSeam Fastball
4,3,2,1,1,1,1,1,0,-0.637,2.98,2184.743615,4.714981914,-16.64857071,FourSeam Fastball
3,1,2,0,0,1,1,1,0,-0.474,2.174,2182.409407,15.24465705,3.820907682,FourSeam Fastball
3,0,0,1,0,1,0,0,0,-0.167,3.218,2008.170271,-11.2474284,-9.552415282,Curveball
3,0,1,1,0,0,0,0,0,0.177,0.107,2277.791243,13.48389961,13.07634124,TwoSeam Fastball
3,1,1,1,0,0,0,0,0,-0.111,0.234,1981.561384,-13.49649666,-3.209465653,Curveball
3,2,1,1,0,1,0,0,0,0.801,1.426,2396.753157,16.19613315,4.413676351,FourSeam Fastball
3,2,2,1,0,1,1,1,0,0.446,3.314,2241.178205,16.01741268,6.961755365,FourSeam Fastball
1,0,0,1,0,1,0,0,0,-0.12,1.979,3084.86218,-15.66601784,-11.3295961,Curveball
4,0,0,0,0,0,0,0,0,1.405,3.113,2354.271691,13.74971139,8.577697106,FourSeam Fastball
4,1,0,0,0,0,0,0,0,0.676,3.425,2333.603722,15.37956178,6.924568959,FourSeam Fastball
1,0,1,1,0,1,0,0,0,0.521,1.719,3075.52844,-14.46325142,-15.20691353,Curveball
1,0,2,1,0,0,0,0,0,1.19,3.592,2403.376584,17.450401,10.36042923,FourSeam Fastball
4,2,0,0,0,0,1,0,1,0.415,1.599,2240.567101,13.13559377,11.24844486,FourSeam Fastball
4,0,0,0,0,1,1,0,0,-0.306,3.248,2348.721642,16.09614217,6.938932724,FourSeam Fastball
1,1,2,1,0,1,1,0,0,-0.152,1.785,3246.952756,-13.08285553,-14.91586071,Curveball
4,0,1,0,0,1,1,1,0,-0.33,2.043,2574.647423,-6.315865636,-11.84828537,Slider
1,1,2,1,0,0,1,0,1,-0.16,2.525,2485.301145,12.28448932,16.17475742,TwoSeam Fastball
4,0,2,0,0,0,1,0,1,-0.938,2.697,2226.727502,14.76707304,5.660886593,FourSeam Fastball
1,0,0,1,0,0,0,0,0,-0.941,2.113,2472.327512,13.03584354,17.61958355,TwoSeam Fastball
1,1,0,1,0,1,0,0,0,-0.038,2.215,3234.817258,-15.0601619,-13.64932495,Curveball
4,0,0,1,0,0,0,0,0,1.141,3.625,2143.767785,14.01131761,12.91831524,FourSeam Fastball
4,1,0,1,0,1,0,0,0,0.09,2.986,1715.519372,6.770306468,13.25079186,Changeup
1,1,1,1,0,0,0,0,0,-0.17,0.821,1896.603024,6.928939035,17.13201946,Changeup
1,2,1,1,0,1,0,0,0,0.337,3.091,3357.344357,-18.15850479,-12.60798317,Curveball
4,1,1,1,0,0,0,0,0,1.294,3.246,2307.394982,13.07468259,14.3022216,FourSeam Fastball
4,2,1,1,0,0,1,0,1,0.4,3.007,2229.056115,12.20374143,15.89767963,FourSeam Fastball
1,2,2,1,0,0,0,0,0,-1.346,1.665,2550.786984,11.78351276,15.12295574,TwoSeam Fastball
1,3,2,1,0,1,1,1,0,0.326,2.202,3398.497678,-16.87571175,-12.02455479,Curveball
4,0,0,0,0,0,0,0,0,1.323,3.338,2153.123742,15.37043703,11.25930912,FourSeam Fastball
4,1,0,0,0,1,1,0,0,-1.071,2.607,2688.534386,-6.376719594,-13.56294506,Slider
1,0,0,1,0,1,0,0,0,-0.017,2.657,3152.031857,-11.7941993,-13.06468254,Curveball
4,1,1,0,0,1,1,0,0,0.103,1.024,2673.146447,-9.571267724,-14.98483341,Slider
1,0,1,1,0,1,1,0,0,0.292,1.987,2393.664914,10.59902733,16.64228672,TwoSeam Fastball
4,1,2,0,0,0,1,0,1,-0.6,1.177,2691.891076,-5.785420537,-13.3146302,Slider
1,0,2,1,0,1,0,0,0,0.852,1.652,1704.856687,11.00261944,16.50194401,Changeup
4,0,0,1,0,1,1,0,0,-0.943,1.671,2245.958214,13.002581,1.636431403,FourSeam Fastball
4,0,1,1,0,0,1,0,1,0.831,1.656,1664.97921,6.646252036,13.23057873,Changeup
4,0,0,0,0,1,0,0,0,-0.68,1.511,2236.211388,14.3691467,5.547400303,FourSeam Fastball
4,0,1,0,0,1,1,1,0,-0.619,1.855,2728.576867,-7.805284142,-13.76298397,Slider
4,0,2,0,0,0,0,0,0,-1.474,2.183,2273.404259,17.32756746,3.045797892,FourSeam Fastball
4,1,2,0,0,1,1,0,0,0.451,2.446,2643.501916,-11.42927992,-14.81648319,Slider
4,1,2,0,0,1,1,0,0,0.1,1.591,2485.318078,-2.557580113,-14.40022915,Slider
4,1,2,0,0,0,1,0,1,-0.302,2.29,2063.959435,15.25057161,9.897604294,FourSeam Fastball
1,0,0,0,0,0,0,0,0,0.159,3.49,2138.544797,15.96461361,7.076435983,FourSeam Fastball
1,1,0,0,0,1,1,0,0,-0.179,1.932,3097.888791,-12.26721413,-15.07336003,Curveball
1,1,1,0,0,1,1,0,0,1.253,2.421,2173.687619,8.808734586,19.36035007,TwoSeam Fastball
1,1,2,0,0,0,1,0,1,-0.487,2.273,2500.714963,4.426633528,-2.943956196,Slider
1,0,0,1,0,0,0,0,0,-0.614,3.365,2286.575559,19.82983368,8.162663877,FourSeam Fastball
1,1,0,1,0,1,1,0,0,0.17,1.393,3200.504514,-17.97855789,-11.14501148,Curveball
1,1,1,1,0,0,0,0,0,1.263,1.367,1899.194089,5.692901304,18.32216495,Changeup
1,2,1,1,0,0,1,0,1,0.395,2.559,2290.543088,5.738214662,19.94311756,TwoSeam Fastball
1,0,0,0,0,0,1,0,1,0.171,2.735,2385.309201,12.76703804,16.45496219,TwoSeam Fastball
1,0,0,1,0,0,1,0,1,0.39,2.419,1824.07385,5.972693613,19.82755893,Changeup
1,0,0,0,0,0,0,0,0,1.047,3.414,2412.691525,17.89526527,15.81037754,FourSeam Fastball
1,1,0,0,0,0,1,0,1,0.654,2.33,2385.338742,18.91098755,10.41130775,FourSeam Fastball
1,0,0,0,0,0,0,0,0,1.638,2.562,2392.521848,16.02108734,15.3051638,FourSeam Fastball
1,1,0,0,0,0,1,0,1,0.087,2.795,2404.741574,17.77239769,10.77710861,FourSeam Fastball
1,0,0,0,0,0,0,0,0,0.906,3.733,2428.274045,16.03594749,14.96636623,FourSeam Fastball
1,1,0,0,0,1,0,0,0,-0.361,1.925,2382.811154,17.94361847,14.84084171,FourSeam Fastball
1,1,1,0,0,0,0,0,0,0.106,4.248,2482.321408,0.518285086,-3.314877331,Slider
1,2,1,0,0,1,1,0,0,-0.036,1.804,2410.036984,20.95067566,9.432003438,FourSeam Fastball
1,2,2,0,0,1,1,1,0,0.74,4.161,2705.597775,17.89883392,11.95812362,FourSeam Fastball
4,0,0,1,0,0,0,0,0,0.417,3.619,2070.335412,13.76340711,13.11110909,TwoSeam Fastball
4,1,0,1,0,0,1,0,1,0.462,2.54,2118.592003,15.16205728,7.788644619,FourSeam Fastball
4,0,0,0,0,1,0,0,0,-0.273,2.306,2578.179406,5.263741374,-5.80835741,Slider
4,0,1,0,0,0,0,0,0,1.811,3.568,1986.347008,12.1470865,13.26417477,TwoSeam Fastball
4,0,0,1,0,0,0,0,0,0.462,4.259,1993.959435,16.3225807,7.51939375,FourSeam Fastball
4,1,0,1,0,1,0,0,0,0.835,2.374,2561.895959,-0.833716393,-4.792249374,Slider
4,1,1,1,0,1,1,0,0,0.103,3.063,2095.861535,17.08265054,9.74382145,FourSeam Fastball
4,1,2,1,0,1,1,1,0,0.71,3.999,2049.137902,13.90537584,7.459388562,FourSeam Fastball
4,0,0,0,0,0,0,0,0,0.824,3.74,2559.581261,-0.026356459,-5.598629169,Slider
4,1,0,0,0,0,1,0,1,-0.069,2.11,2505.300011,2.602647305,-4.201067142,Slider
4,0,0,1,0,0,0,0,0,0.308,3.723,2067.229943,15.49808824,6.518131085,FourSeam Fastball
4,1,0,1,0,0,0,0,0,0.74,4.086,2439.783898,4.357627749,-5.957409553,Slider
4,2,0,1,0,1,0,0,0,0.284,2.318,2464.746544,1.756624222,-4.754542522,Slider
4,2,1,1,0,0,1,0,1,0.053,3.138,2073.333703,16.24805868,4.170157738,FourSeam Fastball
4,0,0,0,0,1,0,0,0,-0.009,2.818,2074.755089,11.54104841,12.56900436,TwoSeam Fastball
4,0,1,0,0,0,1,0,1,-0.858,2.629,1998.279381,11.78759897,11.89838917,TwoSeam Fastball
4,0,0,1,0,1,1,1,0,0.489,2.622,2113.938195,10.65553796,11.31688053,TwoSeam Fastball
4,0,1,1,0,0,1,0,1,-0.163,1.155,NULL,-3.476199269,-5.935750656,Slider
4,0,0,0,0,1,1,0,0,-0.423,3.039,2076.172082,11.70422781,12.48332054,TwoSeam Fastball
4,0,1,0,0,0,0,0,0,0.886,3.535,2609.386193,-4.045381188,-4.682135276,Slider
4,1,1,0,0,0,0,0,0,0.691,3.364,2515.061242,0.759966537,-7.493319683,Slider
4,2,1,0,0,0,1,0,1,-0.139,2.384,2049.413048,13.24379003,13.27606041,TwoSeam Fastball
4,0,0,0,0,0,0,0,0,-0.323,3.384,2012.092492,12.39879262,10.32108147,TwoSeam Fastball
4,1,0,0,0,0,0,0,0,0.477,3.776,2038.777062,12.60099828,11.34898502,TwoSeam Fastball
4,2,0,0,0,0,1,0,1,0.218,3.443,1992.031335,10.5340389,9.815996476,TwoSeam Fastball
4,0,0,1,0,0,1,0,1,0.709,2.649,2019.211388,9.393870711,15.2675565,TwoSeam Fastball
4,0,0,0,0,0,0,0,0,-0.781,1.545,2499.791466,-1.421366096,-5.691218548,Slider
4,1,0,0,0,0,0,0,0,-1.526,1.039,2267.90255,-12.26985514,-13.16541641,Curveball
4,2,0,0,0,0,1,0,1,0.187,2.381,2573.392052,-0.313754439,-5.949067764,Slider
4,0,0,1,0,0,0,0,0,0.118,3.485,2032.468102,11.9567312,12.99527103,TwoSeam Fastball
4,1,0,1,0,1,0,0,0,-0.338,2.208,2168.795617,11.50693452,15.41624577,TwoSeam Fastball
4,1,1,1,0,0,0,0,0,0.042,1.326,2570.768273,2.364024043,-3.655880623,Slider
4,2,1,1,0,0,0,0,0,0.224,3.97,2079.19796,11.36388242,12.58818848,TwoSeam Fastball
4,3,1,1,0,1,1,0,0,-0.197,2.563,2076.089318,10.82142198,12.22739155,TwoSeam Fastball
4,3,2,1,0,0,1,0,1,-0.542,2.112,2103.105431,14.40663946,10.95090992,TwoSeam Fastball
4,0,0,0,0,0,0,0,0,-0.928,1.353,2080.281212,13.33849657,13.72786934,TwoSeam Fastball
4,1,0,0,0,0,1,0,1,-0.138,1.931,2546.413293,-0.48611474,-3.474247865,Slider
4,0,0,1,0,0,1,0,1,0.019,1.679,2645.647423,0.991793029,-5.25605505,Slider
4,0,0,0,0,0,0,0,0,-0.285,1.496,NULL,-4.735652566,-6.740394764,Slider
4,1,0,0,0,0,1,0,1,0.614,3.068,2082.684289,8.58236587,13.43081409,TwoSeam Fastball
